"Repository Name","Description"
"https://github.com/OfficeDev/Office-js-docs_ja-jp","Microsoft Office ADDIN"
"https://github.com/OfficeDev/Office-js-docs_pt-br","Microsoft Office ADDIN"
"https://github.com/OfficeDev/Office-js-docs_ru-ru","Microsoft Office ADDIN"
"https://github.com/OfficeDev/Office-js-docs_zh-cn","Microsoft Office ADDIN"
"https://github.com/OfficeDev/Office365-Discovery-Service-Sample","Office 365 Discovery Service Sample"
"https://github.com/OfficeDev/OneDriveExplorer","This sample Cordova application enumerates files stored in OneDrive for Business"
"https://github.com/OfficeDev/OneNote-Add-in-Rubric-Grader","This sample shows how to use the OneNote JavaScript API in a OneNote task pane add-in."
"https://github.com/OfficeDev/OneNote-SDK-iOS",
"https://github.com/OfficeDev/Open-XML-Package-Editor-Power-Tool-for-Visual-Studio","This Power Tool is a Visual Studio add-in that provides an easy way to parse and edit Open Packaging Conventions files
"https://github.com/OfficeDev/Open-XML-SDK","Open XML SDK by Microsoft"
"https://github.com/OfficeDev/Open-Xml-PowerTools",
"https://github.com/OfficeDev/Orky","You can use Orky to register your own local bot in Microsoft Teams and execute scripts from ANYWHERE! "
"https://github.com/OfficeDev/Outlook-Add-In-Actionable-Message","A sample Outlook add-in that is activated by an actionable message. Shows how to retrieve initialization context from the action."
"https://github.com/OfficeDev/Outlook-Add-In-Contextual-Regex","This sample add-in demonstrates how to create a contextual add-in that activates when a regular expression match is detected in the body of a message."
"https://github.com/OfficeDev/Outlook-Add-In-Token-Viewer","This sample add-in demonstrates how to retrieve and parse the various tokens available to an Outlook add-in
"https://github.com/OfficeDev/Outlook-Add-in-BillMaker","This Outlook add-in demonstrates how to implement three kinds of command buttons: drop-down
"https://github.com/OfficeDev/Outlook-Add-in-Commands-Translator","The Translator add-in uses the commands model for Outlook add-ins to add a button to the ribbon in the new message form."
"https://github.com/OfficeDev/Outlook-Add-in-Display-Info-From-AD","Learn from this prototype mail app how to access basic hierarchy information from Active Directory"
"https://github.com/OfficeDev/Outlook-Add-in-ForwardEmail","This sample app shows how to use JavaScript and Exchange Web Services in a mail app for Outlook to forward the current mail items to a list of user-defined email addresses
"https://github.com/OfficeDev/Outlook-Add-in-GifMe","GifMe is an Outlook add-in that demonstrates third-party integration (using the Giphy API) with Outlook add-ins
"https://github.com/OfficeDev/Outlook-Add-in-JavaScript-GetAttachments","This sample shows you how to get attachments from an Exchange mailbox."
"https://github.com/OfficeDev/Outlook-Add-in-JavaScript-MakeEWSRequest","The JavaScript code in this sample shows a simple request for the subject of the current email message. It demonstrates the steps required to create an Exchange Web Service (EWS) request and the best practices for making the request."
"https://github.com/OfficeDev/Outlook-Add-in-JavaScript-ModuleExtension",
"https://github.com/OfficeDev/Outlook-Add-in-JavaScript-UseIdentityToken","Shows how to use a client token from the Exchange server to provide authentication for users of a mail add-in for Outlook."
"https://github.com/OfficeDev/Outlook-Add-in-JavaScript-ValidateIdentityToken","Shows how to create a .NET Framework service that validates Exchange client identity tokens."
"https://github.com/OfficeDev/Outlook-Add-in-JavaScript-ViewYouTubeVideos","This Outlook Add-in allows users to view YouTube videos in the add-in pane in Outlook. It also contains a setup script that deploys the app to a Ruby web server."
"https://github.com/OfficeDev/Outlook-Add-in-LinkRevealer","This Outlook add-in demonstrates how to find and parse all links in the body of an email."
"https://github.com/OfficeDev/Outlook-Add-in-On-Send","Learn how to check for restricted words in an Outlook email message body
"https://github.com/OfficeDev/Outlook-Add-in-RepoReport","Repo Report is an Outlook Add-in
"https://github.com/OfficeDev/Outlook-Add-in-ScanForMe","This Outlook add-in checks whether the user is mentioned on the To line
"https://github.com/OfficeDev/Outlook-Add-in-Scream","Outlook Add-in: Using RoamingSettings to store add-in state in a user's mailbox"
"https://github.com/OfficeDev/Outlook-Add-in-Sharing-to-OneDrive","An Outlook Add-in that provides users the ability to share OneDrive links to email recipients."
"https://github.com/OfficeDev/Outlook-Add-in-Store-Custom-Properties-On-Exchange-Server","This sample shows how to set a property on an email message and then store that property on your Exchange server so that you can retrieve it the next time the item is returned."
"https://github.com/OfficeDev/Outlook-Power-Hour-Code-Samples","These code samples are from the Outlook Power Hour sessions run at various conferences highlighting the power of Office Developer Platform"
"https://github.com/OfficeDev/Outlook-SDK-Android","Build apps for Outlook
"https://github.com/OfficeDev/Outlook-SDK-iOS","Build apps for Outlook
"https://github.com/OfficeDev/PHP-App-for-SharePoint","Sample project to build an app for SharePoint using PHP. You can reuse the TokenHelper class in your project to get access tokens that work with apps for SharePoint. The project also includes an example page that shows how to use the TokenHelper class to contact a REST endpoint in SharePoint."
"https://github.com/OfficeDev/PnP-OfficeAddins","New location for the Office 365 Dev PnP Office Client related samples."
"https://github.com/OfficeDev/PnP-WOPI","Patterns and Practices repo for Office Online integration via WOPI Host"
"https://github.com/OfficeDev/PowerPoint-Add-in-JavaScript-SliceDataChunks","Shows how to use JavaScript in a PowerPoint 2013 task pane add-in to slice the current presentation into chunks of data."
"https://github.com/OfficeDev/PowerPoint-Add-in-Microsoft-Graph-ASPNET-InsertChart","An add-in connecting to OneDrive
"https://github.com/OfficeDev/PowerPoint-Add-in-Timer","A PowerPoint task-pane add-in that provides a timer. This sample makes use of the showNotification() alert
"https://github.com/OfficeDev/Product-List-Code-Sample","CRUD Product List Provider Hosted ASP.NET MVC App"
"https://github.com/OfficeDev/Project-Add-in-REST-BasicDataOperations","Use the Project REST endpoints to perform create
"https://github.com/OfficeDev/Project-CSOM-My-Task-Checklist","A Project CSOM application that provides a check list of tasks assigned to the current user"
"https://github.com/OfficeDev/Project-CSOM-Read-Enterprise-CustomFields","Reading Project Web App (PWA) Enterprise custom fields using CSOM"
"https://github.com/OfficeDev/Project-CSOM-Read-Local-CustomFields",
"https://github.com/OfficeDev/Project-JSOM-Copy-Work-Packages","Project-JSOM-Copy-Work-Packages"
"https://github.com/OfficeDev/Project-JSOM-List-Projects-Tasks","Lists the Projects and Tasks within the PWA site"
"https://github.com/OfficeDev/Project-Power-BI-Content-Packs","Expand Project Online with a Power BI Content Pack"
"https://github.com/OfficeDev/Project-REST-Basic-Operations","This Project Online sample code demonstrates how to create and update a project using REST"
"https://github.com/OfficeDev/Project-Samples","This Project Online add-in demonstrates how to create a project using DotNet with CSOM"
"https://github.com/OfficeDev/Project-docs-pr",
"https://github.com/OfficeDev/Property-Inspection-Code-Sample","The Property Management Code Sample demonstrates how to create a line of business system with Office 365 and mobile technologies."
"https://github.com/OfficeDev/ProposalManager","Built on the Microsoft 365 platform
"https://github.com/OfficeDev/Research-Project-Code-Sample","The Research project demonstrates the use of a App for Office in Outlook and Word written in ASP.NET MVC and a standalone Angular JS  web application using the Office 365 APIs."
"https://github.com/OfficeDev/SAP-GWM-SharePoint-Provider-Hosted-App",
"https://github.com/OfficeDev/SP-AngularJS-ExpenseManager-Code-Sample","An Expense Manager scenario with a App for SharePoint with a Provider Hosted AngularJS backend."
"https://github.com/OfficeDev/Salesforce-Addin-Workshop","This repository contains step-by-step instructions for building your first Office Add-in and connecting it to data in Salesforce."
"https://github.com/OfficeDev/SayMyName-Mail-Addin","This is a simple mail add-in that provides audio transcription of email/meeting recipient names to audio...helps you learn to pronounce names of people you work with."
"https://github.com/OfficeDev/SharePoint-Add-in-CSOM-BasicDataOperations","Use the SharePoint client-side object model (CSOM) to perform create
"https://github.com/OfficeDev/SharePoint-Add-in-JSOM-BasicDataOperations","Use the SharePoint JavaScript object model (JSOM) to perform create
"https://github.com/OfficeDev/SharePoint-Add-in-JSOM-CrossDomain","Use the SharePoint Cross Domain JavaScript library (CDL) to access SharePoint data from a remotely hosted web page without the need for OAuth tokens."
"https://github.com/OfficeDev/SharePoint-Add-in-Localization","Use resource (resx) files and JavaScript string files to localize custom add-in parts
"https://github.com/OfficeDev/SharePoint-Add-in-REST-OData-BasicDataOperations","Use the SharePoint REST/OData endpoints to perform create
"https://github.com/OfficeDev/SharePoint-Add-in-REST-OData-CrossDomain","Use the SharePoint Cross Domain JavaScript library (CDL) and the SharePoint REST\OData endpoints to access SharePoint data from a remotely hosted web page without the need for OAuth tokens."
"https://github.com/OfficeDev/SharePoint-Add-in-REST-SearchAPIs","Use the Search REST\OData endpoint
"https://github.com/OfficeDev/SharePoint-Code-Analysis-Framework-Rules",
"https://github.com/OfficeDev/SharePoint-Power-Hour-Code-Samples","All the code samples shown in the SharePoint Power Hour including Windows 8 and ASP.NET MVC Office 365 API demos"
"https://github.com/OfficeDev/SharePoint_Provider-hosted_Add-ins_Tutorials","A series of Visual Studio solutions to accompany the MSDN tutorial series about provider-hosted SharePoint Add-ins"
"https://github.com/OfficeDev/SharePoint_SP-hosted_Add-Ins_Tutorials","A series of Visual Studio solutions to accompany the MSDN tutorial series about SharePoint-hosted Add-ins"
"https://github.com/OfficeDev/Skype-for-Business-Android-Uri-Sample","Skype for Business Android Uri Sample"
"https://github.com/OfficeDev/Timesheet","The Timesheet tool
"https://github.com/OfficeDev/TrainingContent","Training Content used for dev.office.com"
"https://github.com/OfficeDev/Unified-API-Getting-Started-Labs",
"https://github.com/OfficeDev/VBA-content","All content in this repository has been migrated to a new repository (https://github.com/MicrosoftDocs/VBA-Docs). Please do not open issues or pull requests here. We are no longer monitoring this content."
"https://github.com/OfficeDev/Vipr","Client Library Generation Toolkit"
"https://github.com/OfficeDev/Virtual-Health-Templates","SharePoint templates
"https://github.com/OfficeDev/Warranty-Repair-Response-Outlook-Mail-App","Sample for creating Mail Compose Apps with Visual Studio 2013 and Office 365"
"https://github.com/OfficeDev/Word-Add-in-Angular2-StyleChecker","Office Word web add-in that uses the LocationRelation and compareLocationWith APIs of the Word JavaScript APIs to perform a search and replace that skips some ranges based on their location relative to other ranges. The add-in is built on the Angular 2.0 framework
"https://github.com/OfficeDev/Word-Add-in-AngularJS-Client-OAuth","Word add-in demonstrating client-side OAuth using Angular JS and ADAL for Angular"
"https://github.com/OfficeDev/Word-Add-in-ClauseLibrary-Code-Sample",
"https://github.com/OfficeDev/Word-Add-in-Content-Control-Binding","The sample shows how to use JavaScript to add bindings to the content controls in the document and verify that bindings are in place before getting values from them. "
"https://github.com/OfficeDev/Word-Add-in-DocumentAssembly","A document assembly sample using a ""Statement of Work"" template that demonstrates how to use the Word JavaScript API."
"https://github.com/OfficeDev/Word-Add-in-Get-Set-EditOpen-XML","This sample app shows you how to use the JavaScript methods getSelectedDataAsync and setSelectedDataAsync to get or set a variety of rich content types in a Word document. It also can act as a scratch pad to provide you with an easy way to grab the Office Open XML for your own content and test your own edited Office Open XML snippets."
"https://github.com/OfficeDev/Word-Add-in-GettingStartedFabricReact","Get started using Office UI Fabric React in an Office Add-in."
"https://github.com/OfficeDev/Word-Add-in-JS-Redact"," A Word JavaScript add-in that redacts texts.  Also searches and highlights texts. "
"https://github.com/OfficeDev/Word-Add-in-JS-SpecKit","Create a simple boilerplate and document validation application for Microsoft Word by using JavaScript."
"https://github.com/OfficeDev/Word-Add-in-JS-Watermark","Learn how to add and remove watermarks from Word documents!"
"https://github.com/OfficeDev/Word-Add-in-JavaScript-AddPopulateBindings","Shows how to add and bind to a named rich text content control in Word
"https://github.com/OfficeDev/Word-Add-in-JavaScript-ChangeContentWithXML","The sample Word Add-in shows how to use JavaScript to extract Open XML from a potentially complex document. The sample also shows how to insert a fragment of Open XML into a document. "
"https://github.com/OfficeDev/Word-Add-in-JavaScript-InvoiceManager","This Word add-in demonstrates how to load data into custom XML parts bound to content controls in a Word document."
"https://github.com/OfficeDev/Word-Add-in-JavaScript-SliceDataChunks","Shows how to use JavaScript in a Word 2013 task pane add-into get the current document and slice it into chunks of data."
"https://github.com/OfficeDev/Word-Add-in-Load-and-write-Open-XML","This sample app shows you how to add a variety of rich content types to a Word document using the setSelectedDataAsync method with ooxml coercion type. The app also gives you the ability to show the Office Open XML markup for each sample content type right on the page."
"https://github.com/OfficeDev/Word-Add-in-Markdown-Editor",
"https://github.com/OfficeDev/Word-Add-in-MarkdownConversion","Use the Word.js APIs to convert a Markdown document to Word for editing and then convert the Word document back to Markdown format
"https://github.com/OfficeDev/Word-Add-in-SillyStories","Learn how to load docx files from a NodeJS server and insert them into an open Word document. "
"https://github.com/OfficeDev/Word-Add-in-Tutorial","Shows how to insert and style ranges
"https://github.com/OfficeDev/Word-Add-in-TypeScript-Canvas","Learn how you can use Typescript and the HTML Canvas API to extend the image editing capability in a Word document."
"https://github.com/OfficeDev/Word-Add-in-Work-with-custom-XML-parts","This sample writes user-specified text to a custom XML part that is bound to a content control within a Word 2013 document."
"https://github.com/OfficeDev/XamarinAndroidO365","Interacting with Office 365 APIs in an Xamarin Android Project"
"https://github.com/OfficeDev/anothertestofficedevrepofromapi",
"https://github.com/OfficeDev/cordova-office-samples","Sample for Cordova office plugins"
"https://github.com/OfficeDev/cordova-plugin-ms-files","Microsoft Office 365 Files and Discovery Services Client for Cordova"
"https://github.com/OfficeDev/cordova-plugin-ms-office-rest-client","Core REST client for O365 Cordova plugins."
"https://github.com/OfficeDev/cordova-plugin-ms-outlook","Microsoft Office 365 Outlook Services Client for Cordova"
"https://github.com/OfficeDev/custom-functions","Custom Functions sample add-ins"
"https://github.com/OfficeDev/ews-java-api","A java client library to access Exchange web services.  The API works against Office 365 Exchange Online as well as on premises Exchange."
"https://github.com/OfficeDev/ews-managed-api",
"https://github.com/OfficeDev/generator-office","Yeoman generator for building Microsoft Office related projects."
"https://github.com/OfficeDev/generator-teams","A Yeoman Generator for Microsoft Teams"
"https://github.com/OfficeDev/hands-on-labs","This repo represents the content for the Coding Challenges
"https://github.com/OfficeDev/labs.js",
"https://github.com/OfficeDev/microsoft-teams-app-schema","JSON Schema used to provision Apps for Microsoft Teams"
"https://github.com/OfficeDev/microsoft-teams-build2017-weather","Source code for the //build 2017 session to add a weather tab to the skeleton app generated earlier in the session"
"https://github.com/OfficeDev/microsoft-teams-generator-compose-extension","Yeoman generator for building compose extension for Microsoft Teams"
"https://github.com/OfficeDev/microsoft-teams-library-js","Javascript library for use by Microsoft Teams apps"
"https://github.com/OfficeDev/microsoft-teams-sample-app","A sample Microsoft Teams app that includes a relatively full-featured bot that talks to Visual Studio Teams Services"
"https://github.com/OfficeDev/microsoft-teams-sample-auth-node","Sample illustrating seamless inline authentication for Microsoft Teams apps."
"https://github.com/OfficeDev/microsoft-teams-sample-complete-csharp","A template for building complex bots for Microsoft Teams - C# version"
"https://github.com/OfficeDev/microsoft-teams-sample-complete-node","A template for building complex bots for Microsoft Teams - Node.JS version"
"https://github.com/OfficeDev/microsoft-teams-sample-connector-csharp","A sample Office 365 Connector written in C#/.NET for a task list application
"https://github.com/OfficeDev/microsoft-teams-sample-connector-nodejs","Sample GitHub connector for Microsoft Teams written in Node.js"
"https://github.com/OfficeDev/microsoft-teams-sample-custombot","Samples to create ""Custom Bots"" to be used in Microsoft Teams"
"https://github.com/OfficeDev/microsoft-teams-sample-get-started","Samples for Microsoft Teams"
"https://github.com/OfficeDev/microsoft-teams-sample-get-started-old","Basic example tab app for Microsoft Teams"
"https://github.com/OfficeDev/microsoft-teams-sample-graph","Sample apps (C# and node) for accessing Microsoft Teams data via the Microsoft Graph"
"https://github.com/OfficeDev/microsoft-teams-sample-outgoing-webhook","Samples to create ""Custom Bots"" to be used in Microsoft Teams"
"https://github.com/OfficeDev/microsoft-teams-sample-todo","Sample that shows how to adapt an existing web app into a tab app for Microsoft Teams"
"https://github.com/OfficeDev/microsoft-teams-template-bot","A template for building complex bots for Microsoft Teams - Node.JS version"
"https://github.com/OfficeDev/microsoft-teams-template-bot-CSharp","A template for building complex bots for Microsoft Teams - C# version"
"https://github.com/OfficeDev/microsoft-teams-template-bot-csharp","A template for building complex bots for Microsoft Teams - C# version"
"https://github.com/OfficeDev/microsoft-teams-tunnelrelay","Tunnel relay allows you to expose local services to the outside world over HTTPS"
"https://github.com/OfficeDev/msa-auth-for-android","Android library for handling Microsoft Account (MSA/LiveID) OAuth."
"https://github.com/OfficeDev/msteams-connector-github","Sample github connector for Microsoft teams"
"https://github.com/OfficeDev/msteams-sample-adminbot-csharp","A bot which uses the Microsoft Graph APIs for Teams to create teams
"https://github.com/OfficeDev/msteams-samples-hello-world-csharp","Microsoft Teams ""Hello world"" application for .NET/C#"
"https://github.com/OfficeDev/msteams-samples-hello-world-nodejs","Microsoft Teams hello world sample app in Node.js"
"https://github.com/OfficeDev/msteams-samples-outgoing-webhook-nodejs","A very simple example of an ""Outgoing webhook"" server that echoes whatever is sent to it"
"https://github.com/OfficeDev/msteams-ui-components","Empowering developers to build beautiful Microsoft Teams integrations"
"https://github.com/OfficeDev/newodrepowithapi",
"https://github.com/OfficeDev/newofficedevrepo0625",
"https://github.com/OfficeDev/newofficedevrepofrompostman",
"https://github.com/OfficeDev/newtestofficedevrepofromapi",
"https://github.com/OfficeDev/o365-actionable-messages-utilities-for-dotnet","Microsoft Office 365 Actionable Messages Utilities for .Net"
"https://github.com/OfficeDev/office-addin-validator","Tool to help validate Microsoft Office Add-in manifest files."
"https://github.com/OfficeDev/office-content","Contains content from our Office Developer Portals (dev.office.com and MSDN) that is openly editable by the public."
"https://github.com/OfficeDev/office-custom-ui-editor","Standalone tool to edit custom UI part of Office open document file format"
"https://github.com/OfficeDev/office-dev-program-docs",
"https://github.com/OfficeDev/office-fluent-ui-command-identifiers","Office Fluent User Interface Control Identifiers"
"https://github.com/OfficeDev/office-js","A repo and NPM package for Office.js
"https://github.com/OfficeDev/office-js-docs","Microsoft Office Add-ins API Reference Documentation"
"https://github.com/OfficeDev/office-js-docs-reference","Onboarding Office JS docs reference"
"https://github.com/OfficeDev/office-js-docs.de-DE",
"https://github.com/OfficeDev/office-js-docs.es-ES",
"https://github.com/OfficeDev/office-js-docs.fr-FR",
"https://github.com/OfficeDev/office-js-docs.ja-JP",
"https://github.com/OfficeDev/office-js-docs.pt-BR",
"https://github.com/OfficeDev/office-js-docs.ru-RU",
"https://github.com/OfficeDev/office-js-docs.zh-CN",
"https://github.com/OfficeDev/office-js-helpers","A collection of helpers to simplify development of Office Add-ins & Microsoft Teams Tabs"
"https://github.com/OfficeDev/office-js-snippet-explorer","Simple web application for browsing
"https://github.com/OfficeDev/office-js-snippets","A collection of code snippets built with Script Lab"
"https://github.com/OfficeDev/office-store-docs","Office Store Documentation"
"https://github.com/OfficeDev/office-toolbox","A toolbox of resources for generating
"https://github.com/OfficeDev/office-ui-fabric-core","The front-end CSS framework for building experiences for Office and Office 365."
"https://github.com/OfficeDev/office-ui-fabric-ios","The front-end framework for building experiences for Office and Office 365."
"https://github.com/OfficeDev/office-ui-fabric-js","JavaScript components for building experiences for Office and Office 365."
"https://github.com/OfficeDev/office-ui-fabric-react","React components for building experiences for Office and Office 365."
"https://github.com/OfficeDev/open-xml-docs","Doc repository for the Office OpenXML documentation."
"https://github.com/OfficeDev/open-xml-docs-ref-dotnet","Open XML SDK content source for publishing reference docs to docs.microsoft.com"
"https://github.com/OfficeDev/orc-for-android","Office REST Client for Android"
"https://github.com/OfficeDev/orc-for-ios","Office REST Client for iOS"
"https://github.com/OfficeDev/orc-for-java","Office REST Client (ORC) for Java"
"https://github.com/OfficeDev/orc-for-java-shared","Office REST Client Components for Android and Java"
"https://github.com/OfficeDev/outlook-actionable-messages-csharp-token-validation","C# code sample to validate bearer token for Outlook Actionable Messages"
"https://github.com/OfficeDev/outlook-actionable-messages-java-token-validation","Java code sample to validate bearer token for Outlook Actionable Messages"
"https://github.com/OfficeDev/outlook-actionable-messages-node-token-validation","Node.js code sample to validate bearer token for Outlook Actionable Messages"
"https://github.com/OfficeDev/outlook-actionable-messages-python-token-validation","Python code sample to validate bearer token for Outlook Actionable Messages"
"https://github.com/OfficeDev/outlook-add-in-attachments-demo","The sample implements an Outlook add-in that adds buttons to the Outlook ribbon. It allows the user to save all attachments to their OneDrive."
"https://github.com/OfficeDev/outlook-add-in-command-demo","The Add-in Command Demo add-in uses the commands model for Outlook add-ins to add buttons to the ribbon."
"https://github.com/OfficeDev/outlook-dev-docs","Microsoft Outlook Developer Documentation"
"https://github.com/OfficeDev/outlook-payments-csharp-sample","A sample ASP.NET Web API implementation of a payment webhook for Payments in Outlook."
"https://github.com/OfficeDev/outlook-payments-nodejs-sample","A sample Node.js implementation of a payment webhook for Payments in Outlook. "
"https://github.com/OfficeDev/pperepo0709",
"https://github.com/OfficeDev/rialto","Make conferences more fun with Microsoft Teams"
"https://github.com/OfficeDev/script-lab","Create
"https://github.com/OfficeDev/skype-android-app-sdk-samples","This repo contains Android samples powered by the Microsoft Skype for Business App SDK. Samples developed using Android Studio"
"https://github.com/OfficeDev/skype-docs","This repository contains the content of the Skype Web SDK documentation that is published on MSDN"
"https://github.com/OfficeDev/skype-docs-migration",
"https://github.com/OfficeDev/skype-ios-app-sdk-samples","This repository contains Objective C and Swift samples powered by the Microsoft Skype for Business App SDK."
"https://github.com/OfficeDev/skype-web-sdk-samples",
"https://github.com/OfficeDev/skype-web-sdk-simple-sample-for-SfB-online",
"https://github.com/OfficeDev/testofficedevrepofromapi",
"https://github.com/OfficeDev/vipr-t4templatewriter","Java and Objective-C writers for Vipr
"https://github.com/OfficeDev/xblock-officemix",
"https://github.com/OneDrive/apidoctor","Application for validating API documentation and generating test cases"
"https://github.com/OneDrive/document-library-audio-transcription-robot-sample","Sample from Ignite 2017 talk
"https://github.com/OneDrive/graph-sample-photobrowser-uwp","The Microsoft OneDrive Graph Photo Browser sample is a Windows Universal app that uses the OneDrive SDK for C#/.NET. The sample app displays only items that are images from a user's OneDrive. Note that this sample does not work with OneDrive for Business."
"https://github.com/OneDrive/markdown-scanner","Application for scanning markdown documentation and generating test cases for APIs."
"https://github.com/OneDrive/markdowndeep","Open-source implementation of Markdown for C#"
"https://github.com/OneDrive/microsoft-graph-docs","Documentation for the Microsoft Graph REST API"
"https://github.com/OneDrive/o365-markdown-file-handler-v2","File handler for Office 365 to enable previewing and viewing markdown documents"
"https://github.com/OneDrive/onedrive-api-docs","Official documentation for the OneDrive API"
"https://github.com/OneDrive/onedrive-data-robot-azure-function","Sample code using Azure Functions with OneDrive webhooks"
"https://github.com/OneDrive/onedrive-explorer-android","OneDrive Explorer for Phone and Tablets!"
"https://github.com/OneDrive/onedrive-explorer-js","OneDrive sample application for JavaScript."
"https://github.com/OneDrive/onedrive-explorer-win","OneDrive API Explorer sample code for Windows / C#"
"https://github.com/OneDrive/onedrive-picker-android","Sample application for OneDrive file picker SDK for Android"
"https://github.com/OneDrive/onedrive-sample-apibrowser-dotnet",
"https://github.com/OneDrive/onedrive-sample-photobrowser-uwp",
"https://github.com/OneDrive/onedrive-sample-sync-ios","OneDrive iOS Sync Sample App"
"https://github.com/OneDrive/onedrive-sdk-android","OneDrive SDK for Android!"
"https://github.com/OneDrive/onedrive-sdk-csharp","OneDrive SDK for C#! https://dev.onedrive.com "
"https://github.com/OneDrive/onedrive-sdk-dotnet-msa-auth-adapter",
"https://github.com/OneDrive/onedrive-sdk-ios","OneDrive SDK for iOS"
"https://github.com/OneDrive/onedrive-sdk-python","OneDrive SDK for Python! https://dev.onedrive.com "
"https://github.com/OneDrive/onedrive-texteditor-js","Simple single-page JavaScript app for editing text files"
"https://github.com/OneDrive/onedrive-webhooks-aspnet","Sample ASP.NET MVC application that receives webhooks from OneDrive and OneDrive for Business"
"https://github.com/OneGet/0install-win","C# code for the Windows version"
"https://github.com/OneGet/ChocolateyProvider","Chocolatey Provider based on the new official Chocolatey library"
"https://github.com/OneGet/MicrosoftDockerProvider","Provider to search
"https://github.com/OneGet/MyAlbum-Sample-Provider","The purpose of this sample provider is trying to provide some help for people to get started with writing a PackageManagement provider in PowerShell."
"https://github.com/OneGet/NanoServerPackage",
"https://github.com/OneGet/NuGetProvider","NuGet Provider for OneGet. Works on Nano Server."
"https://github.com/OneGet/OldNuGetProvider","NuGet/Chocolatey Provider for OneGet"
"https://github.com/OneGet/PSLProvider","PSL provider provides a way for enterprise administrators to configure package sources for their business."
"https://github.com/OneGet/ProviderRegistry","OneGet Provider Registry for bootstrapping providers"
"https://github.com/OneGet/ProviderSdk","Provider SDK for OneGet (C#)"
"https://github.com/OneGet/TestBuild","Contains a minimal build of OneGet for testing provider development"
"https://github.com/OneGet/chocolateyprototype","Prototype version of the chocolatey provider"
"https://github.com/OneGet/cmdlet-testsuite","Test scripts for OneGet"
"https://github.com/OneGet/nuget","NuGet package provider (includes nuget code)"
"https://github.com/OneGet/nugetv3","NuGet provider working with the V3 api"
"https://github.com/OneGet/oneget","PackageManagement (aka OneGet) is a package manager for Windows"
"https://github.com/OneGet/provider-sdk-ps","Provider SDK for OneGet (PowerShell)"
"https://github.com/OneGet/website",
"https://github.com/OneNoteDev/Android-REST-API-Explorer","View and run the REST APIs that read
"https://github.com/OneNoteDev/ClassNotebookTransferAPISample","Code sample of how to use the OneNote API to transfer a Class Notebook on PowerShell"
"https://github.com/OneNoteDev/GoldFish","JSON/CBOR streaming library
"https://github.com/OneNoteDev/MsGraph_Android_REST_API_Explorer","MsGraph_Android_REST_API_Explorer"
"https://github.com/OneNoteDev/MsGraph_OneNoteApiSampleAspNetCore",
"https://github.com/OneNoteDev/MsGraph_OneNoteApiSampleNodejs","MsGraph_OneNoteApiSampleNodejs"
"https://github.com/OneNoteDev/MsGraph_OneNoteApiSamplePHP",
"https://github.com/OneNoteDev/MsGraph_OneNoteApiSampleiOS",
"https://github.com/OneNoteDev/Office-Online-Test-Tools-and-Documentation","Office Online test tools and documentation"
"https://github.com/OneNoteDev/OneDriveForBusiness-SetupPowerShellCmdlets","Tenant Admin Powershell Cmdlets trigger the creation of OneDrive for Business sites and grant tenant administrators administrative access to these sites."
"https://github.com/OneNoteDev/OneNote-For-AutoCAD","OneNote Add-in for AutoCAD"
"https://github.com/OneNoteDev/OneNoteAPIDiagnostics",
"https://github.com/OneNoteDev/OneNoteAPIDiagnosticsSrc",
"https://github.com/OneNoteDev/OneNoteAPISampleAndroid","Code sample with examples of how to use the OneNote API on Android"
"https://github.com/OneNoteDev/OneNoteAPISampleNodejs","Node.js sample for the OneNote API"
"https://github.com/OneNoteDev/OneNoteAPISamplePHP","Code sample with examples of how to use the OneNote API on PHP."
"https://github.com/OneNoteDev/OneNoteAPISampleRuby","Code sample with examples of how to use the OneNote API with Ruby on Rails."
"https://github.com/OneNoteDev/OneNoteAPISampleWinPhone","Code sample with examples of how to use the OneNote API on Windows Phone"
"https://github.com/OneNoteDev/OneNoteAPISampleWinStore","Code sample with examples of how to use the OneNote API for Windows 8 apps"
"https://github.com/OneNoteDev/OneNoteAPISampleWinUniversal","Code sample with examples of how to use the OneNote API on a Windows 8.1 and above Universal app"
"https://github.com/OneNoteDev/OneNoteAPISampleiOS","Code sample with examples of how to use the OneNote API on iOS"
"https://github.com/OneNoteDev/OneNoteApi","JavaScript library to make calling the OneNote API easier."
"https://github.com/OneNoteDev/OneNoteApiSampleAspNetCore","OneNote API sample in ASP.NET core"
"https://github.com/OneNoteDev/OneNoteCNApiSample","Sample web app for the OneNote Class Notebook APIs"
"https://github.com/OneNoteDev/OneNoteClassNotebookAPISamplePowerShell","Code sample with examples of how to use the OneNote Class Notebooks API on PowerShell"
"https://github.com/OneNoteDev/OneNoteConversionTool","This is a Windows Application for converting documents of various formats into OneNote."
"https://github.com/OneNoteDev/OneNotePicker-Android","Android Library to allow a user to select a OneNote section in any notebook by Microsoft Open Technologies
"https://github.com/OneNoteDev/OneNotePicker-JS","A JavaScript UI component that allows a user to choose a section from a list of their notebooks."
"https://github.com/OneNoteDev/OneNotePicker-iOS","iOS Library to allow a user to select a OneNote section in any notebook by Microsoft Open Technologies
"https://github.com/OneNoteDev/VanillaAddIn","Vanilla OneNote COM Add-In sample that can help bootstrap Add-In projects"
"https://github.com/OneNoteDev/Videos","Repository that contains all the source code for the OneNote Developer Videos Series."
